Symbol,ShortName,EndDate,st_flag
2408,齐翔腾达,2014-12-31,0
2408,齐翔腾达,2015-12-31,0
2408,齐翔腾达,2016-12-31,0
2408,齐翔腾达,2017-12-31,0
2408,齐翔腾达,2018-12-31,0
2408,齐翔腾达,2019-12-31,0
2408,齐翔腾达,2020-12-31,0
2408,齐翔腾达,2021-12-31,0
2408,齐翔腾达,2022-12-31,0
2408,齐翔腾达,2023-12-31,0
2408,齐翔腾达,2024-12-31,0
2408,齐翔腾达,2025-12-31,0
2409,雅克科技,2010-12-31,0
2409,雅克科技,2011-12-31,0
2409,雅克科技,2012-12-31,0
2409,雅克科技,2013-12-31,0
2409,雅克科技,2014-12-31,0
2409,雅克科技,2015-12-31,0
2409,雅克科技,2016-12-31,0
2409,雅克科技,2017-12-31,0
2409,雅克科技,2018-12-31,0
2409,雅克科技,2019-12-31,0
2409,雅克科技,2020-12-31,0
2409,雅克科技,2021-12-31,0
2409,雅克科技,2022-12-31,0
2409,雅克科技,2023-12-31,0
2409,雅克科技,2024-12-31,0
2410,广联达,2010-12-31,0
2410,广联达,2011-12-31,0
2410,广联达,2012-12-31,0
2410,广联达,2013-12-31,0
2410,广联达,2014-12-31,0
2410,广联达,2015-12-31,0
2410,广联达,2016-12-31,0
2410,广联达,2017-12-31,0
2410,广联达,2018-12-31,0
2410,广联达,2019-12-31,0
2410,广联达,2020-12-31,0
2410,广联达,2021-12-31,0
2410,广联达,2022-12-31,0
2410,广联达,2023-12-31,0
2410,广联达,2024-12-31,0
2410,广联达,2025-12-31,0
2411,九九久,2010-12-31,0
2411,九九久,2011-12-31,0
2411,九九久,2012-12-31,0
2411,九九久,2013-12-31,0
2411,九九久,2014-12-31,0
2411,九九久,2015-12-31,0
2411,必康股份,2016-12-31,0
2411,必康股份,2017-12-31,0
2411,延安必康,2018-12-31,0
2411,延安必康,2019-12-31,0
2411,延安必康,2020-12-31,0
2411,延安必康,2021-12-31,0
2411,*ST 必康,2022-12-31,1
2412,汉森制药,2010-12-31,0
2412,汉森制药,2011-12-31,0
2412,汉森制药,2012-12-31,0
2412,汉森制药,2013-12-31,0
2412,汉森制药,2014-12-31,0
2412,汉森制药,2015-12-31,0
2412,汉森制药,2016-12-31,0
2412,汉森制药,2017-12-31,0
2412,汉森制药,2018-12-31,0
2412,汉森制药,2019-12-31,0
2412,汉森制药,2020-12-31,0
2412,汉森制药,2021-12-31,0
2412,汉森制药,2022-12-31,0
2412,汉森制药,2023-12-31,0
2412,汉森制药,2024-12-31,0
2413,常发股份,2010-12-31,0
2413,常发股份,2011-12-31,0
2413,常发股份,2012-12-31,0
2413,常发股份,2013-12-31,0
2413,常发股份,2014-12-31,0
2413,雷科防务,2015-12-31,0
2413,雷科防务,2016-12-31,0
2413,雷科防务,2017-12-31,0
2413,雷科防务,2018-12-31,0
2413,雷科防务,2019-12-31,0
2413,雷科防务,2020-12-31,0
2413,雷科防务,2021-12-31,0
2413,雷科防务,2022-12-31,0
2413,雷科防务,2023-12-31,0
2413,雷科防务,2024-12-31,0
2414,高德红外,2010-12-31,0
2414,高德红外,2011-12-31,0
2414,高德红外,2012-12-31,0
2414,高德红外,2013-12-31,0
2414,高德红外,2014-12-31,0
2414,高德红外,2015-12-31,0
2414,高德红外,2016-12-31,0
2414,高德红外,2017-12-31,0
2414,高德红外,2018-12-31,0
2414,高德红外,2019-12-31,0
2414,高德红外,2020-12-31,0
2414,高德红外,2021-12-31,0
2414,高德红外,2022-12-31,0
2414,高德红外,2023-12-31,0
2414,高德红外,2024-12-31,0
2414,高德红外,2025-12-31,0
2415,海康威视,2010-12-31,0
2415,海康威视,2011-12-31,0
2415,海康威视,2012-12-31,0
2415,海康威视,2013-12-31,0
2415,海康威视,2014-12-31,0
2415,海康威视,2015-12-31,0
2415,海康威视,2016-12-31,0
2415,海康威视,2017-12-31,0
2415,海康威视,2018-12-31,0
2415,海康威视,2019-12-31,0
2415,海康威视,2020-12-31,0
2415,海康威视,2021-12-31,0
2415,海康威视,2022-12-31,0
2415,海康威视,2023-12-31,0
2415,海康威视,2024-12-31,0
2416,爱施德,2010-12-31,0
2416,爱施德,2011-12-31,0
2416,爱施德,2012-12-31,0
2416,爱施德,2013-12-31,0
2416,爱施德,2014-12-31,0
2416,爱施德,2015-12-31,0
2416,爱施德,2016-12-31,0
2416,爱施德,2017-12-31,0
2416,爱施德,2018-12-31,0
2416,爱施德,2019-12-31,0
2416,爱施德,2020-12-31,0
2416,爱施德,2021-12-31,0
2416,爱施德,2022-12-31,0
2416,爱施德,2023-12-31,0
2416,爱施德,2024-12-31,0
2417,三元达,2010-12-31,0
2417,三元达,2011-12-31,0
2417,三元达,2012-12-31,0
2417,三元达,2013-12-31,0
2417,三元达,2014-12-31,0
2417,*ST 元达,2015-12-31,1
2417,三元达,2016-12-31,0
2417,三元达,2017-12-31,0
2417,深南股份,2018-12-31,0
2417,深南股份,2019-12-31,0
2417,深南股份,2020-12-31,0
2417,深南股份,2021-12-31,0
2417,*ST 深南,2022-12-31,1
2418,康盛股份,2010-12-31,0
2418,康盛股份,2011-12-31,0
2418,康盛股份,2012-12-31,0
2418,康盛股份,2013-12-31,0
2418,康盛股份,2014-12-31,0
2418,康盛股份,2015-12-31,0
2418,康盛股份,2016-12-31,0
2418,康盛股份,2017-12-31,0
2418,康盛股份,2018-12-31,0
2418,康盛股份,2019-12-31,0
2418,*ST 康盛,2020-12-31,1
2418,康盛股份,2021-12-31,0
2418,康盛股份,2022-12-31,0
2418,康盛股份,2023-12-31,0
2418,康盛股份,2024-12-31,0
2419,天虹商场,2010-12-31,0
2419,天虹商场,2011-12-31,0
2419,天虹商场,2012-12-31,0
2419,天虹商场,2013-12-31,0
2419,天虹商场,2014-12-31,0
2419,天虹商场,2015-12-31,0
2419,天虹商场,2016-12-31,0
2419,天虹股份,2017-12-31,0
2419,天虹股份,2018-12-31,0
2419,天虹股份,2019-12-31,0
2419,天虹股份,2020-12-31,0
2419,天虹股份,2021-12-31,0
2419,天虹股份,2022-12-31,0
2419,天虹股份,2023-12-31,0
2419,天虹股份,2024-12-31,0
2419,天虹股份,2025-12-31,0
2420,毅昌股份,2010-12-31,0
2420,毅昌股份,2011-12-31,0
2420,毅昌股份,2012-12-31,0
2420,毅昌股份,2013-12-31,0
2420,毅昌股份,2014-12-31,0
2420,毅昌股份,2015-12-31,0
2420,毅昌股份,2016-12-31,0
2420,毅昌股份,2017-12-31,0
2420,毅昌股份,2018-12-31,0
2420,*ST 毅昌,2019-12-31,1
2420,ST 毅昌,2020-12-31,1
2420,毅昌科技,2021-12-31,0
2420,毅昌科技,2022-12-31,0
2420,毅昌科技,2023-12-31,0
2420,毅昌科技,2024-12-31,0
2421,达实智能,2010-12-31,0
2421,达实智能,2011-12-31,0
2421,达实智能,2012-12-31,0
2421,达实智能,2013-12-31,0
2421,达实智能,2014-12-31,0
2421,达实智能,2015-12-31,0
2421,达实智能,2016-12-31,0
2421,达实智能,2017-12-31,0
2421,达实智能,2018-12-31,0
2421,达实智能,2019-12-31,0
2421,达实智能,2020-12-31,0
2421,达实智能,2021-12-31,0
2421,达实智能,2022-12-31,0
2421,达实智能,2023-12-31,0
2421,达实智能,2024-12-31,0
2422,科伦药业,2010-12-31,0
2422,科伦药业,2011-12-31,0
2422,科伦药业,2012-12-31,0
2422,科伦药业,2013-12-31,0
2422,科伦药业,2014-12-31,0
2422,科伦药业,2015-12-31,0
2422,科伦药业,2016-12-31,0
2422,科伦药业,2017-12-31,0
2422,科伦药业,2018-12-31,0
2422,科伦药业,2019-12-31,0
2422,科伦药业,2020-12-31,0
2422,科伦药业,2021-12-31,0
2422,科伦药业,2022-12-31,0
2422,科伦药业,2023-12-31,0
2422,科伦药业,2024-12-31,0
2422,科伦药业,2025-12-31,0
2423,中原特钢,2010-12-31,0
2423,中原特钢,2011-12-31,0
2423,中原特钢,2012-12-31,0
2423,中原特钢,2013-12-31,0
2423,中原特钢,2014-12-31,0
2423,中原特钢,2015-12-31,0
2423,*ST 中特,2016-12-31,1
2423,中原特钢,2017-12-31,0
2423,中原特钢,2018-12-31,0
2423,中粮资本,2019-12-31,0
2423,中粮资本,2020-12-31,0
2423,中粮资本,2021-12-31,0
2423,中粮资本,2022-12-31,0
2423,中粮资本,2023-12-31,0
2423,中粮资本,2024-12-31,0
2424,贵州百灵,2010-12-31,0
2424,贵州百灵,2011-12-31,0
2424,贵州百灵,2012-12-31,0
2424,贵州百灵,2013-12-31,0
2424,贵州百灵,2014-12-31,0
2424,贵州百灵,2015-12-31,0
2424,贵州百灵,2016-12-31,0
2424,贵州百灵,2017-12-31,0
2424,贵州百灵,2018-12-31,0
2424,贵州百灵,2019-12-31,0
2424,贵州百灵,2020-12-31,0
2424,贵州百灵,2021-12-31,0
2424,贵州百灵,2022-12-31,0
2424,贵州百灵,2023-12-31,0
2424,ST 百灵,2024-12-31,1
2425,凯撒股份,2010-12-31,0
2425,凯撒股份,2011-12-31,0
2425,凯撒股份,2012-12-31,0
2425,凯撒股份,2013-12-31,0
2425,凯撒股份,2014-12-31,0
2425,凯撒股份,2015-12-31,0
2425,凯撒文化,2016-12-31,0
2425,凯撒文化,2017-12-31,0
2425,凯撒文化,2018-12-31,0
2425,凯撒文化,2019-12-31,0
2425,凯撒文化,2020-12-31,0
2425,凯撒文化,2021-12-31,0
2425,凯撒文化,2022-12-31,0
2425,凯撒文化,2023-12-31,0
2425,ST 凯文,2024-12-31,1
2426,胜利精密,2010-12-31,0
2426,胜利精密,2011-12-31,0
2426,胜利精密,2012-12-31,0
2426,胜利精密,2013-12-31,0
2426,胜利精密,2014-12-31,0
2426,胜利精密,2015-12-31,0
2426,胜利精密,2016-12-31,0
2426,胜利精密,2017-12-31,0
2426,胜利精密,2018-12-31,0
2426,胜利精密,2019-12-31,0
2426,*ST 胜利,2020-12-31,1
2426,胜利精密,2021-12-31,0
2426,胜利精密,2022-12-31,0
2426,胜利精密,2023-12-31,0
2426,胜利精密,2024-12-31,0
2427,尤夫股份,2010-12-31,0
2427,尤夫股份,2011-12-31,0
2427,尤夫股份,2012-12-31,0
2427,尤夫股份,2013-12-31,0
2427,尤夫股份,2014-12-31,0
2427,尤夫股份,2015-12-31,0
2427,尤夫股份,2016-12-31,0
2427,尤夫股份,2017-12-31,0
2427,*ST 尤夫,2018-12-31,1
2427,*ST 尤夫,2019-12-31,1
2427,ST 尤夫,2020-12-31,1
2427,ST 尤夫,2021-12-31,1
2427,*ST 尤夫,2022-12-31,1
2427,尤夫股份,2023-12-31,0
2427,尤夫股份,2024-12-31,0
2428,云南锗业,2010-12-31,0
2428,云南锗业,2011-12-31,0
2428,云南锗业,2012-12-31,0
2428,云南锗业,2013-12-31,0
2428,云南锗业,2014-12-31,0
2428,云南锗业,2015-12-31,0
2428,云南锗业,2016-12-31,0
2428,云南锗业,2017-12-31,0
2428,云南锗业,2018-12-31,0
2428,云南锗业,2019-12-31,0
2428,云南锗业,2020-12-31,0
2428,云南锗业,2021-12-31,0
2428,云南锗业,2022-12-31,0
2428,云南锗业,2023-12-31,0
2428,云南锗业,2024-12-31,0
2429,兆驰股份,2010-12-31,0
2429,兆驰股份,2011-12-31,0
2429,兆驰股份,2012-12-31,0
2429,兆驰股份,2013-12-31,0
2429,兆驰股份,2014-12-31,0
2429,兆驰股份,2015-12-31,0
2429,兆驰股份,2016-12-31,0
2429,兆驰股份,2017-12-31,0
2429,兆驰股份,2018-12-31,0
2429,兆驰股份,2019-12-31,0
2429,兆驰股份,2020-12-31,0
2429,兆驰股份,2021-12-31,0
2429,兆驰股份,2022-12-31,0
2429,兆驰股份,2023-12-31,0
2429,兆驰股份,2024-12-31,0
2430,杭氧股份,2010-12-31,0
2430,杭氧股份,2011-12-31,0
2430,杭氧股份,2012-12-31,0
2430,杭氧股份,2013-12-31,0
2430,杭氧股份,2014-12-31,0
2430,杭氧股份,2015-12-31,0
2430,杭氧股份,2016-12-31,0
2430,杭氧股份,2017-12-31,0
2430,杭氧股份,2018-12-31,0
2430,杭氧股份,2019-12-31,0
2430,杭氧股份,2020-12-31,0
2430,杭氧股份,2021-12-31,0
2430,杭氧股份,2022-12-31,0
2430,杭氧股份,2023-12-31,0
2430,杭氧股份,2024-12-31,0
2430,杭氧股份,2025-12-31,0
2431,棕榈园林,2010-12-31,0
2431,棕榈园林,2011-12-31,0
2431,棕榈园林,2012-12-31,0
2431,棕榈园林,2013-12-31,0
2431,棕榈园林,2014-12-31,0
2431,棕榈园林,2015-12-31,0
2431,棕榈股份,2016-12-31,0
2431,棕榈股份,2017-12-31,0
2431,棕榈股份,2018-12-31,0
2431,棕榈股份,2019-12-31,0
2431,棕榈股份,2020-12-31,0
2431,棕榈股份,2021-12-31,0
2431,棕榈股份,2022-12-31,0
2431,棕榈股份,2023-12-31,0
2431,棕榈股份,2024-12-31,0
2432,九安医疗,2010-12-31,0
2432,九安医疗,2011-12-31,0
2432,九安医疗,2012-12-31,0
2432,九安医疗,2013-12-31,0
2432,九安医疗,2014-12-31,0
2432,九安医疗,2015-12-31,0
2432,九安医疗,2016-12-31,0
2432,九安医疗,2017-12-31,0
2432,九安医疗,2018-12-31,0
2432,九安医疗,2019-12-31,0
2432,九安医疗,2020-12-31,0
2432,九安医疗,2021-12-31,0
2432,九安医疗,2022-12-31,0
2432,九安医疗,2023-12-31,0
2432,九安医疗,2024-12-31,0
2433,太安堂,2010-12-31,0
2433,太安堂,2011-12-31,0
2433,太安堂,2012-12-31,0
2433,太安堂,2013-12-31,0
2433,太安堂,2014-12-31,0
2433,太安堂,2015-12-31,0
2433,太安堂,2016-12-31,0
2433,太安堂,2017-12-31,0
2433,太安堂,2018-12-31,0
2433,太安堂,2019-12-31,0
2433,太安堂,2020-12-31,0
2433,太安堂,2021-12-31,0
2433,ST 太安,2022-12-31,1
2433,*ST 太安,2023-12-31,1
2434,万里扬,2010-12-31,0
2434,万里扬,2011-12-31,0
2434,万里扬,2012-12-31,0
2434,万里扬,2013-12-31,0
2434,万里扬,2014-12-31,0
2434,万里扬,2015-12-31,0
2434,万里扬,2016-12-31,0
2434,万里扬,2017-12-31,0
2434,万里扬,2018-12-31,0
2434,万里扬,2019-12-31,0
2434,万里扬,2020-12-31,0
2434,万里扬,2021-12-31,0
2434,万里扬,2022-12-31,0
2434,万里扬,2023-12-31,0
2434,万里扬,2024-12-31,0
2435,长江润发,2010-12-31,0
2435,长江润发,2011-12-31,0
2435,长江润发,2012-12-31,0
2435,长江润发,2013-12-31,0
2435,长江润发,2014-12-31,0
2435,长江润发,2015-12-31,0
2435,长江润发,2016-12-31,0
2435,长江润发,2017-12-31,0
2435,长江润发,2018-12-31,0
2435,长江健康,2019-12-31,0
2435,长江健康,2020-12-31,0
2435,长江健康,2021-12-31,0
2435,长江健康,2022-12-31,0
2435,长江健康,2023-12-31,0
2436,兴森科技,2010-12-31,0
2436,兴森科技,2011-12-31,0
2436,兴森科技,2012-12-31,0
2436,兴森科技,2013-12-31,0
2436,兴森科技,2014-12-31,0
2436,兴森科技,2015-12-31,0
2436,兴森科技,2016-12-31,0
2436,兴森科技,2017-12-31,0
2436,兴森科技,2018-12-31,0
2436,兴森科技,2019-12-31,0
2436,兴森科技,2020-12-31,0
2436,兴森科技,2021-12-31,0
2436,兴森科技,2022-12-31,0
2436,兴森科技,2023-12-31,0
2436,兴森科技,2024-12-31,0
2437,誉衡药业,2010-12-31,0
2437,誉衡药业,2011-12-31,0
2437,誉衡药业,2012-12-31,0
2437,誉衡药业,2013-12-31,0
2437,誉衡药业,2014-12-31,0
2437,誉衡药业,2015-12-31,0
2437,誉衡药业,2016-12-31,0
2437,誉衡药业,2017-12-31,0
2437,誉衡药业,2018-12-31,0
2437,誉衡药业,2019-12-31,0
2437,誉衡药业,2020-12-31,0
2437,誉衡药业,2021-12-31,0
2437,誉衡药业,2022-12-31,0
2437,誉衡药业,2023-12-31,0
2437,誉衡药业,2024-12-31,0
2438,江苏神通,2010-12-31,0
2438,江苏神通,2011-12-31,0
2438,江苏神通,2012-12-31,0
2438,江苏神通,2013-12-31,0
2438,江苏神通,2014-12-31,0
2438,江苏神通,2015-12-31,0
2438,江苏神通,2016-12-31,0
2438,江苏神通,2017-12-31,0
2438,江苏神通,2018-12-31,0
2438,江苏神通,2019-12-31,0
2438,江苏神通,2020-12-31,0
2438,江苏神通,2021-12-31,0
2438,江苏神通,2022-12-31,0
2438,江苏神通,2023-12-31,0
2438,江苏神通,2024-12-31,0
2438,江苏神通,2025-12-31,0
2439,启明星辰,2010-12-31,0
2439,启明星辰,2011-12-31,0
2439,启明星辰,2012-12-31,0
2439,启明星辰,2013-12-31,0
2439,启明星辰,2014-12-31,0
2439,启明星辰,2015-12-31,0
2439,启明星辰,2016-12-31,0
2439,启明星辰,2017-12-31,0
2439,启明星辰,2018-12-31,0
2439,启明星辰,2019-12-31,0
2439,启明星辰,2020-12-31,0
2439,启明星辰,2021-12-31,0
2439,启明星辰,2022-12-31,0
2439,启明星辰,2023-12-31,0
2439,启明星辰,2024-12-31,0
2439,启明星辰,2025-12-31,0
2440,闰土股份,2010-12-31,0
2440,闰土股份,2011-12-31,0
2440,闰土股份,2012-12-31,0
2440,闰土股份,2013-12-31,0
2440,闰土股份,2014-12-31,0
2440,闰土股份,2015-12-31,0
2440,闰土股份,2016-12-31,0
2440,闰土股份,2017-12-31,0
2440,闰土股份,2018-12-31,0
2440,闰土股份,2019-12-31,0
2440,闰土股份,2020-12-31,0
2440,闰土股份,2021-12-31,0
2440,闰土股份,2022-12-31,0
2440,闰土股份,2023-12-31,0
2440,闰土股份,2024-12-31,0
2441,众业达,2010-12-31,0
2441,众业达,2011-12-31,0
2441,众业达,2012-12-31,0
2441,众业达,2013-12-31,0
2441,众业达,2014-12-31,0
2441,众业达,2015-12-31,0
2441,众业达,2016-12-31,0
2441,众业达,2017-12-31,0
2441,众业达,2018-12-31,0
2441,众业达,2019-12-31,0
2441,众业达,2020-12-31,0
2441,众业达,2021-12-31,0
2441,众业达,2022-12-31,0
2441,众业达,2023-12-31,0
2441,众业达,2024-12-31,0
2442,龙星化工,2010-12-31,0
2442,龙星化工,2011-12-31,0
2442,龙星化工,2012-12-31,0
2442,龙星化工,2013-12-31,0
2442,龙星化工,2014-12-31,0
2442,龙星化工,2015-12-31,0
2442,龙星化工,2016-12-31,0
2442,龙星化工,2017-12-31,0
2442,龙星化工,2018-12-31,0
2442,龙星化工,2019-12-31,0
2442,龙星化工,2020-12-31,0
2442,龙星化工,2021-12-31,0
2442,龙星化工,2022-12-31,0
2442,龙星化工,2023-12-31,0
2442,龙星化工,2024-12-31,0
2443,金洲管道,2010-12-31,0
2443,金洲管道,2011-12-31,0
2443,金洲管道,2012-12-31,0
2443,金洲管道,2013-12-31,0
2443,金洲管道,2014-12-31,0
2443,金洲管道,2015-12-31,0
2443,金洲管道,2016-12-31,0
2443,金洲管道,2017-12-31,0
2443,金洲管道,2018-12-31,0
2443,金洲管道,2019-12-31,0
2443,金洲管道,2020-12-31,0
2443,金洲管道,2021-12-31,0
2443,金洲管道,2022-12-31,0
2443,金洲管道,2023-12-31,0
2443,金洲管道,2024-12-31,0
2443,金洲管道,2025-12-31,0
2444,巨星科技,2010-12-31,0
2444,巨星科技,2011-12-31,0
2444,巨星科技,2012-12-31,0
2444,巨星科技,2013-12-31,0
2444,巨星科技,2014-12-31,0
2444,巨星科技,2015-12-31,0
2444,巨星科技,2016-12-31,0
2444,巨星科技,2017-12-31,0
2444,巨星科技,2018-12-31,0
2444,巨星科技,2019-12-31,0
2444,巨星科技,2020-12-31,0
2444,巨星科技,2021-12-31,0
2444,巨星科技,2022-12-31,0
2444,巨星科技,2023-12-31,0
2444,巨星科技,2024-12-31,0
2445,中南重工,2010-12-31,0
2445,中南重工,2011-12-31,0
2445,中南重工,2012-12-31,0
2445,中南重工,2013-12-31,0
2445,中南重工,2014-12-31,0
2445,中南重工,2015-12-31,0
2445,中南文化,2016-12-31,0
2445,中南文化,2017-12-31,0
2445,ST 中南,2018-12-31,1
2445,ST 中南,2019-12-31,1
2445,*ST 中南,2020-12-31,1
2445,中南文化,2021-12-31,0
2445,中南文化,2022-12-31,0
2445,中南文化,2023-12-31,0
2445,中南文化,2024-12-31,0
2446,盛路通信,2010-12-31,0
2446,盛路通信,2011-12-31,0
2446,盛路通信,2012-12-31,0
2446,盛路通信,2013-12-31,0
2446,盛路通信,2014-12-31,0
2446,盛路通信,2015-12-31,0
2446,盛路通信,2016-12-31,0
2446,盛路通信,2017-12-31,0
2446,盛路通信,2018-12-31,0
2446,盛路通信,2019-12-31,0
2446,盛路通信,2020-12-31,0
2446,盛路通信,2021-12-31,0
2446,盛路通信,2022-12-31,0
2446,盛路通信,2023-12-31,0
2446,盛路通信,2024-12-31,0
2447,壹桥苗业,2010-12-31,0
2447,壹桥苗业,2011-12-31,0
2447,壹桥苗业,2012-12-31,0
2447,壹桥苗业,2013-12-31,0
2447,壹桥苗业,2014-12-31,0
2447,壹桥海参,2015-12-31,0
2447,壹桥股份,2016-12-31,0
2447,壹桥股份,2017-12-31,0
2447,晨鑫科技,2018-12-31,0
2447,晨鑫科技,2019-12-31,0
2447,*ST 晨鑫,2020-12-31,1
2447,*ST 晨鑫,2021-12-31,1
2448,中原内配,2010-12-31,0
2448,中原内配,2011-12-31,0
2448,中原内配,2012-12-31,0
2448,中原内配,2013-12-31,0
2448,中原内配,2014-12-31,0
2448,中原内配,2015-12-31,0
2448,中原内配,2016-12-31,0
2448,中原内配,2017-12-31,0
2448,中原内配,2018-12-31,0
2448,中原内配,2019-12-31,0
2448,中原内配,2020-12-31,0
2448,中原内配,2021-12-31,0
2448,中原内配,2022-12-31,0
2448,中原内配,2023-12-31,0
2448,中原内配,2024-12-31,0
2449,国星光电,2010-12-31,0
2449,国星光电,2011-12-31,0
2449,国星光电,2012-12-31,0
2449,国星光电,2013-12-31,0
2449,国星光电,2014-12-31,0
2449,国星光电,2015-12-31,0
2449,国星光电,2016-12-31,0
2449,国星光电,2017-12-31,0
2449,国星光电,2018-12-31,0
2449,国星光电,2019-12-31,0
2449,国星光电,2020-12-31,0
2449,国星光电,2021-12-31,0
2449,国星光电,2022-12-31,0
2449,国星光电,2023-12-31,0
2449,国星光电,2024-12-31,0
2449,国星光电,2025-12-31,0
2450,康得新,2010-12-31,0
2450,康得新,2011-12-31,0
2450,康得新,2012-12-31,0
2450,康得新,2013-12-31,0
2450,康得新,2014-12-31,0
2450,康得新,2015-12-31,0
2450,康得新,2016-12-31,0
2450,康得新,2017-12-31,0
2450,康得新,2018-12-31,0
2450,*ST 康得,2019-12-31,1
2450,*ST 康得,2020-12-31,1
2451,摩恩电气,2010-12-31,0
2451,摩恩电气,2011-12-31,0
2451,摩恩电气,2012-12-31,0
2451,摩恩电气,2013-12-31,0
2451,摩恩电气,2014-12-31,0
2451,摩恩电气,2015-12-31,0
2451,摩恩电气,2016-12-31,0
2451,摩恩电气,2017-12-31,0
2451,摩恩电气,2018-12-31,0
2451,摩恩电气,2019-12-31,0
2451,摩恩电气,2020-12-31,0
2451,摩恩电气,2021-12-31,0
2451,摩恩电气,2022-12-31,0
2451,摩恩电气,2023-12-31,0
2451,摩恩电气,2024-12-31,0
2451,摩恩电气,2025-12-31,0
2452,长高集团,2010-12-31,0
2452,长高集团,2011-12-31,0
2452,长高集团,2012-12-31,0
2452,长高集团,2013-12-31,0
2452,长高集团,2014-12-31,0
2452,长高集团,2015-12-31,0
2452,长高集团,2016-12-31,0
2452,长高集团,2017-12-31,0
2452,长高集团,2018-12-31,0
2452,长高集团,2019-12-31,0
2452,长高集团,2020-12-31,0
2452,长高集团,2021-12-31,0
2452,长高电新,2022-12-31,0
2452,长高电新,2023-12-31,0
2452,长高电新,2024-12-31,0
2453,天马精化,2010-12-31,0
2453,天马精化,2011-12-31,0
2453,天马精化,2012-12-31,0
2453,天马精化,2013-12-31,0
2453,天马精化,2014-12-31,0
2453,天马精化,2015-12-31,0
2453,天马精化,2016-12-31,0
2453,天马精化,2017-12-31,0
2453,华软科技,2018-12-31,0
2453,华软科技,2019-12-31,0
2453,华软科技,2020-12-31,0
2453,华软科技,2021-12-31,0
2453,华软科技,2022-12-31,0
2453,华软科技,2023-12-31,0
2453,华软科技,2024-12-31,0
2454,松芝股份,2010-12-31,0
2454,松芝股份,2011-12-31,0
2454,松芝股份,2012-12-31,0
2454,松芝股份,2013-12-31,0
2454,松芝股份,2014-12-31,0
2454,松芝股份,2015-12-31,0
